target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ2046,88.51851,-60.02445,2452942.8215829,2.093884,0.912876,31336.858827,1.023273,8.47232,0.313698,31337.047002,0.269484,-8.175308,0.314291,-7.064088,4.361793,-13.888056,1.197436,0.529278,0.000353,0.189648,0.000364,0.250186,0.000458,0,5.907115,43.506157,0.009043,31.135,219,2452942.82149,2.497495,2.497504,0.126,-9999999,0,0.331298,0.857285,0.188175,0.987151,0.51,753.2961,-7.065261,4.349791,2003-10-30T07:36:02.110,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3V,1.107998794229E-05,5.01922145779935E-07,0,0,0
GJ2046,88.51851,-60.02445,2452999.7472862,-1.519699,0.719409,31333.448371,0.673689,4.12238,0.526468,31333.465525,0.500285,-12.561901,0.526395,-8.770151,5.115541,-23.233288,1.278736,0.532597,0.000718,0.191862,0.000737,0.250291,0.000936,0,5.901185,43.65515,0.008026,31.135,109.3,2452999.74728,-0.719993,-0.719975,0.148,-9999999,0.000293,-0.405059,0.490286,0.016861,0.451189,0.52,284.7959,-8.762953,5.092926,2003-12-26T05:52:42.319,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.00471110521615E-05,6.41164061041266E-07,0,0,0
GJ2046,88.51851,-60.02445,2452999.7771489,-0.513185,0.683469,31334.424014,0.636586,5.118162,0.476174,31334.382633,0.449066,-11.538744,0.475929,-16.424543,5.278474,-21.208116,1.253349,0.532099,0.000646,0.19129,0.000658,0.245034,0.000839,0,5.900903,43.63905,0.009544,31.135,121.6,2452999.77714,-0.755044,-0.755024,0.129,-9999999,0.000293,-0.415791,0.490295,-0.041674,0.4512,0.49,284.7957,-16.418902,5.258188,2003-12-26T06:35:51.010,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,9.59930476552352E-06,4.45485931323589E-07,0,0,0
GJ2046,88.51851,-60.02445,2453000.7605642,3.154075,0.974266,31337.611469,1.077245,8.882646,0.462906,31337.464434,0.431303,-7.789233,0.462816,-6.494245,5.438503,-23.79141,1.150645,0.530905,0.000616,0.191742,0.000627,0.243718,0.000797,0,5.90017,43.640103,0.011207,31.135,127.6,2453000.76055,-0.798484,-0.798464,0.194,-9999999,0.000298,-0.318567,0.85727,-0.147333,0.987135,0.48,295.0956,-6.496023,5.429625,2003-12-27T06:11:56.180,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.04546828072043E-05,5.07377297852719E-07,0,0,0
GJ2046,88.51851,-60.02445,2453001.6684553,4.750637,0.889363,31338.720134,0.95614,11.116654,0.472903,31339.672968,0.447274,-5.538988,0.472934,-6.47734,5.415932,-23.062646,1.385878,0.532271,0.000654,0.191793,0.000667,0.244445,0.000849,0,5.898842,43.657017,0.008438,31.135,120.2,2453001.66845,-0.742523,-0.742489,-0.188,-9999999,0.000303,0.318879,0.753213,0.952531,0.845073,0.48,423.695,-6.468078,5.408433,2003-12-28T03:58:16.432,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.114031316668E-05,5.21046896213214E-07,0,0,0
GJ2046,88.51851,-60.02445,2453002.6686343,4.091403,0.578496,31338.475369,0.617048,10.594256,0.384044,31339.311219,0.354001,-6.1302,0.384053,-20.334878,5.792892,-23.927543,1.067826,0.529448,0.000539,0.190843,0.000538,0.243006,0.000684,0,5.899266,43.670869,0.008362,31.135,148,2453002.66863,-0.805158,-0.805133,0.26,-9999999,0.000308,0.455715,0.432629,0.835542,0.505403,0.5,351.1947,-20.338395,5.782435,2003-12-29T03:58:59.901,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.12214712457924E-05,6.04886586949499E-07,0,0,0
GJ2046,88.51851,-60.02445,2453054.591157,-3.703481,0.917508,31330.550873,0.967627,5.36549,0.468176,31334.363523,0.43126,-11.319421,0.4683,-8.420025,4.813194,-20.295266,1.036902,0.530133,0.000633,0.19411,0.000636,0.241471,0.000798,0,5.900861,43.585486,0.009405,31.135,127.5,2453054.59115,-3.21307,-3.213112,0.089,-9999999,0.000576,3.021833,0.789071,3.812074,0.866208,0.51,282.497,-8.425108,4.796143,2004-02-19T02:08:29.202,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,1.02119522494004E-05,4.78472719862868E-07,0,0,0
GJ2046,88.51851,-60.02445,2453692.7132267,1.965271,0.883496,31334.930173,0.821544,7.053452,0.494925,31335.27422,0.412983,-9.62282,0.495887,6.00854,5.192594,-18.838702,0.8592,0.533867,0.000589,0.192636,0.000601,0.251384,0.000765,0,5.897278,43.59739,0.004262,31.1,133.2,2453692.71322,1.650775,1.650806,-0.329,-9999999,0.003862,-0.958958,0.731856,0.340185,0.710197,0.52,179.9993,5.992934,5.170864,2005-11-18T05:04:38.984,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,8.95001947768611E-06,5.10739220987554E-07,0,0,0
GJ2046,88.51851,-60.02445,2453692.7156507,1.814036,0.872138,31334.940583,0.812988,6.901346,0.474354,31335.279878,0.395687,-9.768016,0.475342,-0.233472,3.905484,-21.254414,0.914429,0.533084,0.000566,0.192817,0.000577,0.253317,0.000735,0,5.893096,43.618096,0.009562,31.1,138.8,2453692.71565,1.647835,1.647866,-0.324,-9999999,0.003862,-0.959829,0.731856,0.335433,0.710198,0.51,180.0019,-0.260242,3.880896,2005-11-18T05:08:10.215,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,9.70910234226576E-06,4.36517612350158E-07,0,0,0
GJ2046,88.51851,-60.02445,2453692.7180318,2.692972,0.881275,31335.695269,0.820361,7.779426,0.490949,31336.029897,0.410624,-8.871502,0.49182,10.634279,4.415245,-21.175635,0.976027,0.533632,0.000587,0.19301,0.000598,0.249526,0.000757,0,5.894802,43.613347,0.008411,31.1,133.9,2453692.71802,1.644928,1.644964,-0.01,-9999999,0.003862,-0.960684,0.731856,0.330766,0.710198,0.48,180.0002,10.621871,4.393077,2005-11-18T05:11:41.347,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,9.31723500305741E-06,5.34845853420205E-07,0,0,0
GJ2046,88.51851,-60.02445,2453692.7205433,3.070271,0.871519,31335.892719,0.812943,8.155822,0.473213,31336.222424,0.395594,-8.48484,0.474051,6.524933,4.43806,-19.997936,1.021495,0.532988,0.000567,0.192663,0.000577,0.24693,0.000736,0,5.896742,43.605804,0.007726,31.1,138.7,2453692.72053,1.641842,1.641886,-0.292,-9999999,0.003862,-0.961587,0.731857,0.325843,0.710198,0.51,180.0006,6.507793,4.420588,2005-11-18T05:15:12.938,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,9.79345178464988E-06,4.49849798787968E-07,0,0,0
GJ2046,88.51851,-60.02445,2453692.7230116,1.537674,0.863061,31334.44612,0.806855,6.622338,0.45745,31334.770987,0.382927,-10.100175,0.458361,2.131412,4.029756,-20.255413,0.779474,0.533351,0.000548,0.192815,0.000557,0.247393,0.000711,0,5.895083,43.605657,0.00574,31.1,143.5,2453692.723,1.63879,1.638832,-0.372,-9999999,0.003862,-0.962474,0.731857,0.321005,0.710198,0.52,180.0003,2.108879,4.008155,2005-11-18T05:18:44.400,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K3,9.32124237571355E-06,4.90310366596824E-07,0,0,0
