target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
HD87838,151.889501,-6.43836,2453007.8551692,1.293672,2.844482,23211.474829,2.185863,-2.117329,2.712123,23211.087035,1.970623,-1.758403,2.722158,48.260435,25.852942,-39.376538,7.135589,0.395738,0.00153,0.463685,0.002555,0.612997,0.003216,0,7.2892,29.817545,0.025726,23.4,48.3,2453007.85516,23.409248,23.40948,-0.25,-9999999,0,-0.183326,0.857594,-0.387794,0.945855,0.49,85.0957,48.327656,25.841371,2004-01-03T08:26:11.189,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G0,1.32334383512731E-05,1.57605214514652E-06,0,0,0
HD87838,151.889501,-6.43836,2453054.7274391,6.377422,2.232514,23219.755262,1.721762,5.8016,2.09309,23222.882764,1.497602,6.112276,2.100352,0.404464,20.436265,-46.481921,4.531567,0.395786,0.00123,0.463308,0.002068,0.597094,0.002605,0,7.301241,29.826013,0.02267,23.4,59.9,2453054.72743,3.545428,3.545787,0,-9999999,0.022259,2.651854,0.776591,3.105243,0.849502,0.51,119.997,0.374051,20.434655,2004-02-19T05:18:42.407,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,5.07754838228275E-06,1.63191973321611E-06,0,0,0
HD87838,151.889501,-6.43836,2453403.771319,-1.107829,1.51134,23212.524458,1.310887,-4.481153,1.244477,23212.640006,0.868573,-4.145372,1.251459,7.310803,14.060814,-41.052837,3.015534,0.397037,0.000726,0.468717,0.001223,0.612075,0.001537,0,7.30137,29.836996,0.028794,23.4,100.2,2453403.77131,11.428029,11.428368,0,-9999999,0.188019,-0.145649,0.85757,-0.072471,0.981838,0.5,180.0018,7.286681,14.056261,2005-02-02T06:21:59.986,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,4.94532908452973E-06,1.04248870431932E-06,0,0,0
HD87838,151.889501,-6.43836,2453406.7454313,0.371575,1.694881,23213.334324,1.284909,-3.67227,1.491032,23213.971428,1.003485,-3.026399,1.497884,5.115314,15.043727,-43.234816,3.700744,0.396511,0.00086,0.463873,0.001445,0.609075,0.001821,0,7.303517,29.845526,0.033851,23.4,85,2453406.74543,10.075816,10.076152,0,-9999999,0.189432,-0.816169,0.805882,0.447672,0.802501,0.49,150.0023,5.09615,15.041194,2005-02-05T05:44:50.551,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,3.49401192236033E-06,1.46995388600368E-06,0,0,0
HD87838,151.889501,-6.43836,2453410.7116962,-4.358495,1.929657,23208.406914,1.519169,-7.659446,1.72863,23208.747911,1.159259,-7.215183,1.736838,3.118513,17.343655,-53.258534,4.658895,0.395182,0.001003,0.462318,0.001686,0.596138,0.002131,0,7.296247,29.892322,0.031235,23.4,72.9,2453410.71169,8.222307,8.222645,0,-9999999,0.191315,-0.073275,0.857563,0.149682,0.981831,0.5,150.0007,3.125969,17.338037,2005-02-09T04:56:03.915,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,5.0605362604512E-06,1.22996531409806E-06,0,0,0
HD87838,151.889501,-6.43836,2453728.8343297,-4.625432,2.778791,23207.741006,2.007573,-7.902082,2.643147,23208.472855,1.751088,-7.368519,2.656364,40.925629,22.845811,-28.357137,6.716515,0.400045,0.00154,0.461158,0.002507,0.602612,0.003175,0,7.290353,29.783386,0.032542,23.4,49.5,2453728.83432,26.046313,26.046437,0,-9999999,0.342391,-0.048974,0.857586,0.389458,0.981856,0.42,59.999,40.827741,22.839667,2005-12-24T07:57:34.435,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,1.62905175824571E-05,1.37803469158566E-06,0,0,0
HD87838,151.889501,-6.43836,2454547.6329156,0.398223,2.353307,23216.964878,1.631414,-3.879506,2.282613,23216.217731,1.507496,-4.156439,2.293597,25.070698,17.701377,-25.391992,6.554133,0.393285,0.001291,0.480271,0.002166,0.594377,0.002722,0,7.309112,29.758083,0.032832,23.4,58.1,2454547.63301,-11.889509,-11.889488,0,-9999999,0.731236,-1.050054,0.572479,-1.478383,0.623672,0.37,64.5,25.093073,17.699682,2008-03-22T03:03:49.184,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,6.88147567232637E-07,2.19122207798719E-06,0,0,0
HD87838,151.889501,-6.43836,2454559.6842348,-3.681781,3.015731,23214.050329,2.068411,-6.009193,2.903781,23215.569291,1.914594,-5.833052,2.91722,15.718518,25.777235,-22.517252,7.236823,0.391343,0.001601,0.474221,0.002697,0.595349,0.003328,0,7.316937,29.775734,0.046883,23.4,47.7,2454559.68423,-17.149138,-17.14884,0.875,-9999999,0.736959,0.900264,0.814057,0.782003,0.782722,0.5,53.7,15.703895,25.771134,2008-04-03T04:18:30.351,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G0,9.3379613388809E-06,1.90261915469302E-06,0,0,0
HD87838,151.889501,-6.43836,2454789.8802996,42.059167,0.706146,23263.028873,0.54514,38.251998,0.58894,23262.843841,0.387856,38.587337,0.595154,-109.028097,11.18824,58.107585,3.159466,0.399226,0.000307,0.481057,0.000504,0.620824,0.000638,0,7.397444,29.496697,0.073356,23.4,241.8,2454789.88042,28.732725,28.732391,0.516,-9999999,0.846278,-0.579494,0.389604,-1.03131,0.383074,0.5,900,-109.008946,11.182811,2008-11-19T09:01:20.021,-9999999,G2,082.C-0212(A),Santos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G0,6.48469234199269E-06,1.11685649320437E-06,0,0,0
HD87838,151.889501,-6.43836,2454790.8533873,-2.490416,0.866209,23210.76049,0.76323,-6.774836,0.722463,23209.987055,0.50306,-6.270728,0.733172,-7.700208,8.990296,-23.726121,2.562339,0.397903,0.000399,0.465277,0.000649,0.616426,0.000833,0,7.30526,29.814796,0.029585,23.4,184.8,2454790.85352,28.86058,28.860259,0.371,-9999999,0.84674,-1.056745,0.477876,-1.620175,0.573979,0.54,900,-7.70536,8.984137,2008-11-20T08:21:50.788,-9999999,G2,082.C-0212(A),Santos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G0,5.45071867940538E-06,8.53079582812164E-07,0,0,0
