target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ379.1,152.3808905,-35.856685,2452991.8616967,375.173591,0.994036,36519.490156,1.018701,297.761808,0.631839,36518.456881,0.510539,298.085271,0.632743,-32.709972,7.026044,-44.281865,1.881394,0.396055,0.000454,0.405537,0.000724,0.528812,0.000932,0,7.260685,40.774743,0.016927,36.538,155.4,2452991.8617,21.946861,21.947066,0.016,-9999999,0,-0.834804,0.76739,-1.033275,0.881533,0.51,169.796,-32.704653,7.021599,2003-12-18T08:38:55.540,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.88503968676754E-06,4.96573434935473E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2452999.8479691,389.791626,1.781149,36531.82077,1.666209,312.712232,1.717491,36531.588639,1.609753,313.020277,1.719237,-25.877824,13.696176,-48.899858,3.908057,0.399764,0.001438,0.394281,0.002271,0.530394,0.002894,0,7.264095,40.887819,0.021038,36.538,50.9,2452999.84797,21.460755,21.461102,-0.045,-9999999,0.003172,-0.502415,0.471927,-0.235303,0.430055,0.51,101.3955,-25.887681,13.698454,2003-12-26T08:18:54.384,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,6.97867255609429E-06,1.28900471985824E-06,0,0,0
GJ379.1,152.3808905,-35.856685,2453046.6349704,376.534896,0.917493,36520.956164,0.931467,300.995055,0.540061,36521.79977,0.45035,301.361424,0.541816,-37.378031,5.646498,-55.20122,1.792023,0.387095,0.000405,0.39592,0.000666,0.528699,0.000858,0,7.261895,40.868454,0.018671,36.538,169.9,2453046.63497,11.183002,11.183818,-0.127,-9999999,0.021755,1.037138,0.741706,0.821851,0.815362,0.5,222.397,-37.37687,5.648179,2004-02-11T03:07:20.125,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,6.02735960478685E-06,4.94851730564155E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455289.6835507,116.350685,0.90582,36260.266502,0.879783,40.551214,0.43161,36262.576917,0.336505,40.695782,0.43381,-19.929378,4.44497,-21.016826,1.04663,0.39517,0.000316,0.409051,0.000487,0.540042,0.000629,0,7.27739,40.663477,0.019004,36.5,233.5,2455289.68355,-7.947048,-7.94682,-0.526,-9999999,0.91264,0.777507,0.796381,1.397775,0.812885,0.5,250.001,-19.930432,4.476623,2010-04-03T04:16:36.081,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.83566582304765E-06,3.7589910033198E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455289.6869293,119.981969,0.928645,36264.093003,0.895012,44.181436,0.477659,36266.39707,0.374518,44.293242,0.4798,-17.092771,5.097015,-19.782678,1.252718,0.395195,0.000349,0.409275,0.000541,0.538285,0.000697,0,7.278534,40.660259,0.015056,36.5,210.4,2455289.68693,-7.954057,-7.953835,-0.224,-9999999,0.912642,0.776446,0.796381,1.391425,0.812885,0.54,250.0066,-17.087107,5.093172,2010-04-03T04:21:17.997,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.13875594567021E-06,3.81861098342411E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455289.6899952,119.989691,0.91887,36264.740686,0.888328,44.188195,0.458365,36267.038991,0.358252,44.382946,0.460607,-22.727044,4.785534,-19.434345,1.182985,0.395658,0.000336,0.408636,0.000519,0.539804,0.00067,0,7.278322,40.660763,0.018103,36.5,219.4,2455289.68998,-7.960345,-7.960087,-0.387,-9999999,0.912643,0.775483,0.796381,1.385662,0.812885,0.47,249.9991,-22.727534,4.794531,2010-04-03T04:26:00.404,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.14906319705057E-06,4.48631177642734E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455291.5953632,119.178719,0.640108,36263.350076,0.613009,43.169754,0.353775,36265.379981,0.273145,43.277971,0.356528,-19.720815,4.090469,-22.591666,0.96009,0.399474,0.000254,0.398788,0.000393,0.541822,0.000508,0,7.27502,40.669731,0.01832,36.5,289.3,2455291.59536,-8.440967,-8.440734,0.401,-9999999,0.9134,0.568014,0.533462,1.116505,0.548791,0.51,400.0049,-19.716952,4.129787,2010-04-05T02:08:22.147,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.63283058502253E-06,3.08600261537627E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455291.6002286,115.971514,0.635364,36260.284418,0.609824,39.961021,0.345121,36262.305181,0.265925,40.109529,0.348137,-17.488816,3.778016,-22.563632,0.861964,0.399795,0.000248,0.39929,0.000383,0.540899,0.000496,0,7.27648,40.677036,0.018994,36.5,296.4,2455291.60022,-8.452687,-8.452441,0.447,-9999999,0.913402,0.566485,0.533459,1.107361,0.548788,0.48,400.0012,-17.484688,3.81978,2010-04-05T02:15:34.531,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,6.66762180552164E-06,2.91745927445261E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455306.5678418,110.08578,0.884393,36254.089214,0.951933,33.102893,0.302516,36255.241932,0.226378,33.337909,0.306783,-25.122085,3.785132,-28.065572,0.95762,0.394892,0.000212,0.397131,0.000332,0.540594,0.00043,0,7.27347,40.699252,0.017543,36.5,342,2455306.56784,-13.219748,-13.219547,0.03,-9999999,0.919346,-0.405908,0.831045,0.233372,0.924624,0.51,450.0064,-25.100706,3.842632,2010-04-20T01:29:05.679,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.37168562588037E-06,2.53167124502244E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455306.5733238,110.536077,0.886421,36254.934076,0.952981,33.551468,0.308399,36256.076493,0.230751,33.697293,0.312703,-27.257923,3.759779,-27.938564,0.983217,0.394978,0.000214,0.397079,0.000335,0.539862,0.000435,0,7.274292,40.694357,0.018249,36.5,338.3,2455306.57331,-13.23255,-13.232324,0.501,-9999999,0.919348,-0.40763,0.831043,0.223069,0.924622,0.49,450.0061,-27.234899,3.809582,2010-04-20T01:37:08.346,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.11103993378688E-06,2.21558399179006E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455320.5487446,113.971465,0.879357,36256.93041,0.835534,39.590399,0.26747,36261.034006,0.200376,39.863434,0.270845,-14.847715,2.915684,-15.590788,0.885853,0.395668,0.000212,0.406366,0.00031,0.526062,0.000401,0,7.285227,40.643047,0.016173,36.5,368,2455320.54874,-16.844019,-16.843842,0.543,-9999999,0.924899,2.195912,0.837692,3.178697,0.811152,0.47,900.0063,-14.843552,3.001158,2010-05-04T00:59:22.773,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.21505946360836E-06,2.0957407901901E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455328.5821716,113.330667,0.673483,36257.759441,0.683533,37.858563,0.320982,36260.06741,0.246945,38.0114,0.324943,-31.243767,3.99236,-23.912191,1.019729,0.395892,0.000231,0.397267,0.00035,0.538505,0.000453,0,7.277778,40.672116,0.018714,36.5,324.1,2455328.58216,-18.600601,-18.60047,0.462,-9999999,0.92809,1.104875,0.592072,1.379879,0.637367,0.49,429.9999,-31.229099,4.017354,2010-05-12T01:51:43.950,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.93363972315585E-06,2.95257343075009E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455328.5874632,112.168434,0.67651,36256.815759,0.685945,36.694668,0.327291,36259.113785,0.253549,36.791239,0.331171,-19.992106,4.078064,-23.00214,0.928863,0.395983,0.000235,0.39784,0.000356,0.539826,0.000461,0,7.276723,40.670273,0.018466,36.5,318.9,2455328.58745,-18.610421,-18.610281,0.383,-9999999,0.928092,1.103213,0.59207,1.369934,0.637364,0.48,430.0002,-19.967349,4.091806,2010-05-12T01:59:25.466,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,6.83341239334951E-06,2.6902210501319E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455340.5909752,117.658843,0.71026,36262.695723,0.628306,40.972552,0.628963,36263.637109,0.494023,41.15377,0.630271,3.112713,7.212632,-6.043315,1.639254,0.398857,0.000509,0.40013,0.000764,0.532573,0.000978,0,7.294766,40.576137,0.01598,36.5,150.4,2455340.59097,-20.448623,-20.448562,1.217,-9999999,0.932859,-0.109312,0.329962,0.008527,0.388213,0.49,450.0064,3.134803,7.204908,2010-05-24T02:05:21.830,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.20764515076784E-06,4.90184666736325E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455340.596442,117.340123,0.661072,36261.586375,0.595101,40.652115,0.572839,36262.517489,0.451042,40.748216,0.574334,-5.332326,4.986391,-5.749715,1.453312,0.397644,0.000457,0.39825,0.000686,0.533368,0.000881,0,7.296332,40.590735,0.016249,36.5,166.8,2455340.59643,-20.456281,-20.45621,1.007,-9999999,0.932862,-0.111029,0.329958,-0.001748,0.388209,0.47,450.0067,-5.305078,4.95668,2010-05-24T02:13:23.197,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,6.95561483662218E-06,4.09007224144321E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455612.6900966,74.867207,0.712919,36218.566329,0.842937,-1.038443,0.331165,36220.524888,0.250684,-0.819225,0.333661,-11.133603,4.198333,-20.740514,0.919393,0.394571,0.000225,0.409117,0.000345,0.531536,0.000447,0,7.277465,40.672808,0.018519,36.5,327.8,2455612.69009,7.821525,7.821653,-0.489,-9999999,1.040931,0.671329,0.631334,0.917628,0.804799,0.5,420.0052,-11.081434,4.200259,2011-02-20T04:24:36.216,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.08997214534472E-06,2.73481624571215E-07,0,0,0
GJ379.1,152.3808905,-35.856685,2455612.6952742,76.352102,0.716921,36220.050143,0.84525,0.444826,0.339695,36221.998972,0.258356,0.665733,0.342006,-11.748411,4.130237,-21.172279,0.797755,0.394637,0.000232,0.407742,0.000357,0.541988,0.000461,0,7.275744,40.676151,0.018602,36.5,317.2,2455612.69527,7.809004,7.809146,-0.397,-9999999,1.040933,0.669702,0.631334,0.907896,0.804798,0.49,420.0076,-11.712059,4.135474,2011-02-20T04:32:07.751,-9999999,G2,183.C-0972(A),Udry,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G1,7.00858950373321E-06,3.17483399295124E-07,0,0,0
