target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ825.2,319.61493,-43.33504,2455846.5889223,3.201315,1.074854,12127.080615,1.05168,-1.387546,0.651403,12128.600836,0.516963,-15.14124,0.656684,6.375471,7.571487,-34.794339,3.001428,0.424079,0.000486,0.348901,0.000672,0.465625,0.000872,0,7.372983,42.845911,-0.00675,11.75,156.1,2455846.58892,-25.399173,-25.399112,0.172,-9999999,0,0.197383,0.854977,1.520221,0.915849,0.49,400.0052,6.357114,7.554952,2011-10-12T02:02:15.430,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.97345770454547E-05,4.80024054987728E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455846.5940714,3.65179,1.083092,12127.129149,1.058198,-0.938665,0.66491,12128.639737,0.5301,-14.796686,0.671032,13.955261,7.771693,-34.862889,2.957097,0.424202,0.000502,0.349339,0.000693,0.465568,0.000899,0,7.3707,42.854016,-0.006753,11.75,151.5,2455846.59407,-25.408869,-25.408825,0.109,-9999999,0,0.195789,0.854976,1.510588,0.915848,0.52,400.0054,13.968423,7.758557,2011-10-12T02:09:28.354,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,2.01489389520312E-05,5.38151038759887E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455847.5926705,1.927973,1.80744,12125.219474,1.543078,-2.644126,1.592437,12125.693244,1.193068,-16.300872,1.593611,12.625112,14.22488,-24.709124,5.201431,0.419014,0.001185,0.347595,0.001645,0.462669,0.002129,0,7.390985,42.764077,-0.003824,11.75,65.5,2455847.59266,-25.563913,-25.563864,-0.258,-9999999,0.000089,0.214145,0.854976,0.473681,0.97861,0.45,400.0055,12.615498,14.213776,2011-10-13T02:08:02.616,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.80482345730717E-05,9.44551792723291E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455847.597941,-1.599906,1.93035,12123.176973,1.640883,-6.173636,1.730685,12123.640883,1.317126,-19.963789,1.730583,5.518234,16.226959,-28.352956,5.58275,0.418642,0.001296,0.347853,0.001796,0.462504,0.002322,0,7.38533,42.809244,0.004629,11.75,60.3,2455847.59794,-25.573638,-25.573597,-0.375,-9999999,0.000089,0.212514,0.854975,0.463821,0.978609,0.51,400.0053,5.508775,16.221074,2011-10-13T02:15:14.030,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.92707476167625E-05,1.02416604045565E-06,0,0,0
GJ825.2,319.61493,-43.33504,2455850.5852261,-13.441588,0.988491,12111.807003,0.866786,-18.80261,0.537316,12111.788131,0.428205,-32.494616,0.545365,15.326507,6.91291,-55.293663,2.485757,0.419074,0.000408,0.340347,0.000558,0.466067,0.000725,0,7.365454,42.974985,-0.005724,11.75,188,2455850.58522,-25.98098,-25.980945,-0.087,-9999999,0.000353,-0.574777,0.829703,-0.019225,0.753631,0.52,400.0056,15.333113,6.875962,2011-10-16T01:57:13.554,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.86425792512047E-05,4.86764363563657E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455850.590127,-12.712663,0.969225,12112.139711,0.852653,-18.075201,0.500992,12112.111671,0.398824,-31.816191,0.509304,10.721268,6.70067,-54.28932,2.521864,0.418501,0.000377,0.341098,0.000515,0.464727,0.000668,0,7.368187,42.977954,-0.006006,11.75,203.3,2455850.59013,-25.9899,-25.989873,-0.032,-9999999,0.000353,-0.576294,0.829701,-0.028393,0.753629,0.5,400.0056,10.732517,6.665563,2011-10-16T02:04:25.027,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.8213352674033E-05,4.19197982129192E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455851.5817629,-4.601362,0.94857,12119.815581,0.84826,-9.883271,0.479739,12119.998583,0.380943,-23.614151,0.488999,13.1443,7.135426,-56.881349,2.275353,0.420163,0.000367,0.339967,0.000497,0.454887,0.000646,0,7.36857,42.969171,-0.013611,11.75,210.8,2455851.58175,-26.103998,-26.103964,-0.328,-9999999,0.000441,-0.495665,0.818312,0.182561,0.75791,0.5,400.0056,13.140962,7.103684,2011-10-17T01:52:29.781,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.96322646533207E-05,4.07686616985253E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455851.586818,-4.944616,0.943745,12119.973421,0.845193,-10.22809,0.47013,12120.146967,0.374068,-24.028327,0.479641,5.935765,6.754352,-57.881175,2.36074,0.419946,0.000362,0.340881,0.000489,0.45564,0.000635,0,7.368755,42.981129,-0.009407,11.75,214.4,2455851.58681,-26.113176,-26.113142,-0.125,-9999999,0.000442,-0.49723,0.818311,0.173104,0.757908,0.51,400.0059,5.955503,6.729339,2011-10-17T01:59:42.576,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.89492065397746E-05,4.1091344148957E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455852.5745126,-3.735394,1.139531,12122.718301,1.031868,-8.222244,0.763132,12123.370754,0.599725,-21.804647,0.767528,4.10124,8.253565,-55.514808,2.804053,0.42525,0.000593,0.347917,0.000812,0.461039,0.001049,0,7.380808,42.965889,-0.006426,11.75,129.8,2455852.5745,-26.21285,-26.212796,-0.332,-9999999,0.000529,0.299394,0.846263,0.651924,0.839692,0.53,400.0056,4.097517,8.228724,2011-10-18T01:41:58.804,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,2.14267858808122E-05,5.6219573869445E-07,0,0,0
GJ825.2,319.61493,-43.33504,2455852.5792768,-3.716449,1.098708,12121.294778,1.006479,-8.204774,0.700714,12121.938319,0.554906,-21.816189,0.7061,10.554443,7.236206,-52.051432,2.914638,0.425054,0.000543,0.349782,0.000746,0.460356,0.000961,0,7.381807,42.947767,-0.008826,11.75,141.5,2455852.57927,-26.221569,-26.221519,-0.255,-9999999,0.000529,0.297919,0.846262,0.643012,0.83969,0.48,400.0056,10.552237,7.215046,2011-10-18T01:49:10.468,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.86238196517307E-05,5.30953539225308E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456045.9354681,-7.249453,1.140777,12117.981753,1.144867,-10.114999,0.755177,12119.417133,0.594073,-23.09283,0.76349,18.354568,7.010858,-44.302722,3.021143,0.425184,0.000605,0.348829,0.000807,0.462344,0.00105,0,7.371836,42.934256,-0.006117,11.75,129.6,2456045.93546,26.625657,26.62567,0,-9999999,0.017611,1.920698,0.855033,1.417769,0.978671,0.49,399.9997,18.353471,6.977623,2012-04-28T10:23:46.835,-9999999,G2,188.C-0265(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.96626588070078E-05,6.3833608379409E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456045.9404263,-6.690996,1.134418,12117.303444,1.142136,-9.558077,0.745532,12118.729548,0.588789,-22.63675,0.754559,4.514695,7.756569,-35.123784,2.90948,0.424338,0.000605,0.356159,0.000814,0.467536,0.001053,0,7.370301,42.903035,-0.009319,11.75,130,2456045.94042,26.616762,26.616764,0,-9999999,0.017611,1.919163,0.855036,1.408493,0.978674,0.48,400.0002,4.531474,7.729333,2012-04-28T10:30:59.189,-9999999,G2,188.C-0265(C),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.88542232313691E-05,5.83912736201995E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456069.9586472,8.506545,0.949535,12132.349289,1.030536,3.523523,0.412929,12131.720976,0.322763,-9.898069,0.420123,-23.773854,6.610643,33.964753,2.785868,0.430784,0.000312,0.352673,0.000412,0.467128,0.000537,0,7.400152,42.410325,0.003805,11.9,253.9,2456069.95864,24.269459,24.269521,0,-9999999,0.019733,-0.196778,0.855047,-0.648046,0.978687,0.49,450.0003,-23.750315,6.60667,2012-05-22T10:53:46.466,-9999999,G2,183.D-0729(B),Bazot,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G2,2.43434794135622E-05,4.18613258035592E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456069.9642808,33.830464,1.102543,12139.830261,1.038021,28.845698,0.696052,12139.19141,0.345907,13.46692,0.715214,-77.010624,15.943701,179.819665,12.6322,0.431024,0.000324,0.352386,0.000429,0.468325,0.000559,0,7.32177,40.333299,0.022808,11.9,244,2456069.96427,24.258323,24.258384,0,-9999999,0.019734,-0.198521,0.855051,-0.658585,0.978691,0.5,450.0001,-76.961846,15.911401,2012-05-22T11:01:48.673,-9999999,G2,183.D-0729(B),Bazot,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G2,2.35473437951427E-05,3.61619741205646E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456070.9575747,3.667563,0.696968,12128.105207,0.641798,-0.045188,0.43592,12128.94284,0.34562,-13.013008,0.442775,-16.630404,6.094428,26.061375,2.547766,0.429326,0.000329,0.353017,0.000439,0.474619,0.000569,0,7.40117,42.485661,0.006456,11.9,238.1,2456070.95757,24.083502,24.083557,-0.229,-9999999,0.019821,1.073493,0.543818,0.817812,0.540788,0.5,450.0003,-16.600809,6.08548,2012-05-23T10:52:02.321,-9999999,G2,183.D-0729(B),Bazot,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2,2.28724279469373E-05,4.34806833764171E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456070.9631508,23.59453,0.81726,12134.116004,0.649286,19.880053,0.610057,12134.943206,0.359323,4.912843,0.625177,-67.183381,13.459435,156.338741,8.484362,0.429683,0.000332,0.353925,0.000445,0.47671,0.000577,0,7.35297,41.031258,0.018468,11.9,235.4,2456070.96315,24.072467,24.072522,-0.161,-9999999,0.019822,1.071767,0.543824,0.80738,0.540796,0.5,450.0059,-67.17131,13.445451,2012-05-23T11:00:04.058,-9999999,G2,183.D-0729(B),Bazot,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2,2.33526384890848E-05,4.40593758781557E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456071.9597447,3.015398,0.941532,12123.176706,0.846624,-1.063229,0.601694,12123.443221,0.454386,-14.08143,0.609942,-38.256481,8.361378,85.916292,4.705349,0.429698,0.000426,0.350297,0.00058,0.477002,0.000747,0,7.376302,42.017553,0.011963,11.9,182.1,2456071.95973,23.884043,23.884113,0.09,-9999999,0.01991,0.707617,0.724187,0.246605,0.714357,0.48,450,-38.236662,8.363451,2012-05-24T10:55:11.863,-9999999,G2,183.D-0729(B),Bazot,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2,2.39926672489803E-05,4.6245528457432E-07,0,0,0
GJ825.2,319.61493,-43.33504,2456071.9654312,60.457908,1.3222,12142.023284,0.84713,56.377521,1.106237,12142.27916,0.455319,41.546562,1.134268,-133.324042,41.527007,270.208414,24.168688,0.430625,0.000399,0.351928,0.000547,0.483936,0.000708,0,7.250921,38.266921,0.050158,11.9,193.2,2456071.96543,23.872843,23.872904,0.085,-9999999,0.01991,0.705857,0.724191,0.235966,0.714363,0.5,450.0061,-133.301381,41.519281,2012-05-24T11:03:14.129,-9999999,G2,183.D-0729(B),Bazot,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2,2.21867715616059E-05,4.292667713435E-07,0,0,0
