target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
HD205739,324.535306,-31.737615,2457519.8519845,8.032529,2.582439,9629.119781,2.029099,1.575665,2.268822,9629.897768,1.518382,1.575665,2.268822,52.160125,19.804092,6.882846,3.874062,0.392704,0.001406,0.402084,0.001995,0.544346,0.002538,0,8.905077,34.720937,0.047258,9.3,58.1,2457519.85198,28.40516,28.405175,-2.321,-9999999,0,1.963904,1.233465,0.777987,1.346016,0.64,999.9983,52.190227,19.796769,2016-05-11T08:15:32.536,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,1.7992764094883E-05,9.84564936027663E-07,0,0,0
HD205739,324.535306,-31.737615,2457519.8631034,10.747994,2.094847,9629.874835,1.779888,4.311551,1.693198,9630.653151,1.164561,4.311551,1.693198,19.326218,15.703272,4.249653,3.307491,0.390054,0.001051,0.401734,0.001499,0.54659,0.001919,0,8.917006,34.748576,0.037284,9.3,76.2,2457519.8631,28.385468,28.385467,-2.381,-9999999,0,1.984325,1.233477,0.778316,1.346031,0.57,999.9983,19.323875,15.699147,2016-05-11T08:32:43.125,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,1.06634740529318E-05,9.84287976617293E-07,0,0,0
HD205739,324.535306,-31.737615,2457519.8728349,9.441185,2.081975,9628.662719,1.774734,3.022615,1.677238,9629.441325,1.156651,3.022615,1.677238,-1.760337,16.053846,1.560231,2.825595,0.39082,0.001059,0.401774,0.001501,0.543931,0.001916,0,8.918449,34.736193,0.037671,9.3,76.2,2457519.87283,28.367423,28.367443,-2.23,-9999999,0.000001,2.002199,1.233488,0.778605,1.346045,0.38,999.9983,-1.693421,16.046156,2016-05-11T08:49:53.844,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,7.40343714075275E-06,1.16302859161905E-06,0,0,0
HD205739,324.535306,-31.737615,2457560.6888337,-9.040565,1.858919,9609.868963,1.670487,-15.988903,1.390804,9611.169232,0.98946,-15.988903,1.390804,9.050054,11.979875,0.572168,2.38597,0.384614,0.000855,0.409769,0.001219,0.541226,0.001558,0,8.92415,34.725701,0.049252,9.3,92.7,2457560.68883,20.648661,20.648806,-0.152,-9999999,0.001732,1.47243,1.233387,1.298537,1.345919,0.46,499.9983,8.934064,11.959554,2016-06-21T04:22:29.030,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,1.03063339281233E-05,1.09392405769963E-06,0,0,0
HD205739,324.535306,-31.737615,2457560.6951605,-7.275611,1.797017,9612.72475,1.647703,-14.212329,1.306915,9614.025206,0.950489,-14.212329,1.306915,3.893064,11.741352,-0.505818,2.25072,0.385067,0.000818,0.410844,0.001162,0.541296,0.001485,0,8.915836,34.746883,0.044453,9.3,97.2,2457560.69515,20.63929,20.639438,0.019,-9999999,0.001732,1.48405,1.233386,1.298724,1.345918,0.49,499.9983,3.863396,11.717319,2016-06-21T04:31:20.631,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,7.25987620113627E-06,8.84547016164925E-07,0,0,0
HD205739,324.535306,-31.737615,2457560.7013644,-4.41053,1.838017,9613.126829,1.664457,-11.335854,1.362742,9614.427469,0.979246,-11.335854,1.362742,-2.933284,13.268784,-0.614967,2.936917,0.385942,0.000846,0.409149,0.001201,0.537865,0.001532,0,8.923338,34.741985,0.051185,9.3,93.9,2457560.70136,20.629654,20.629809,0.18,-9999999,0.001732,1.495444,1.233386,1.298908,1.345918,0.5,499.9983,-3.028016,13.24891,2016-06-21T04:40:11.611,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,6.32169538673595E-06,1.13326165192456E-06,0,0,0
HD205739,324.535306,-31.737615,2457561.8325116,-6.919722,1.898049,9614.515715,1.699019,-13.646455,1.442637,9615.76652,1.036807,-13.646455,1.442637,-11.634324,15.1358,-2.341681,2.340219,0.388965,0.000941,0.400418,0.001321,0.536143,0.001701,0,8.925192,34.727187,0.052856,9.3,86,2457561.83251,20.013065,20.013198,0.158,-9999999,0.00178,1.694035,1.233446,1.249025,1.345993,0.51,499.9983,-11.656757,15.131832,2016-06-22T07:48:51.160,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,7.0609805088009E-06,1.01219092708076E-06,0,0,0
HD205739,324.535306,-31.737615,2457561.8385476,-9.380736,1.867189,9610.979955,1.685012,-16.096383,1.401781,9612.230939,1.013681,-16.096383,1.401781,2.918721,15.26758,0.835781,2.523992,0.38822,0.00093,0.401193,0.0013,0.530175,0.001663,0,8.920417,34.739624,0.048501,9.3,87.4,2457561.83854,19.997965,19.998122,0.192,-9999999,0.00178,1.705121,1.233452,1.249204,1.346,0.49,499.9983,3.002449,15.277481,2016-06-22T07:57:42.630,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,7.24411775283345E-06,1.01268521270314E-06,0,0,0
HD205739,324.535306,-31.737615,2457561.8448095,-6.554928,1.845692,9612.318936,1.675819,-13.259074,1.373012,9613.570107,0.998316,-13.259074,1.373012,-2.814375,11.834911,0.624574,2.112145,0.38859,0.000921,0.399735,0.001282,0.532513,0.001647,0,8.91657,34.724403,0.048831,9.3,88.5,2457561.8448,19.982261,19.982405,0.108,-9999999,0.001781,1.716622,1.233458,1.24939,1.346007,0.51,499.9983,-2.822243,11.827251,2016-06-22T08:06:33.621,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,9.33740441026367E-06,9.93756576464602E-07,0,0,0
HD205739,324.535306,-31.737615,2457609.7080931,-20.265648,1.778758,9598.497438,1.646867,-28.233817,1.281693,9598.867352,0.949039,-28.233817,1.281693,32.947324,14.367198,1.467918,1.894754,0.389401,0.000819,0.404152,0.001169,0.539759,0.001489,0,8.92172,34.760408,0.043611,9.3,97.5,2457609.70809,-0.509842,-0.509663,0.221,-9999999,0.00381,0.452599,1.233386,0.366104,1.345918,0.49,499.9983,32.938586,14.351362,2016-08-09T04:47:29.241,-9999999,G2,097.C-0090(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_F7V,7.02618675299224E-06,9.7862758864195E-07,0,0,0
