target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
HD171028,278.0639555,6.94592,2453310.4946302,-2.478306,1.205684,13638.921454,1.146773,27.167516,0.848532,13638.860751,0.678966,27.042026,0.854939,-14.179855,8.726812,-10.116977,1.41282,0.390382,0.000545,0.439475,0.000942,0.569274,0.001181,0,7.144539,36.573421,0.035321,13.1,126.2,2453310.49462,-22.700259,-22.700356,0,-9999999,0,-1.430376,0.856544,-0.060703,0.924172,0.5,900.0017,-14.166455,8.730446,2004-10-31T23:48:16.901,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,7.71805801303822E-06,7.63842673033692E-07,0,0,0
HD171028,278.0639555,6.94592,2453574.6583206,-38.555079,1.071139,13603.490501,0.896061,-8.824016,0.746369,13602.163634,0.563777,-9.070259,0.755025,1.715801,6.447652,-8.515589,1.682657,0.390364,0.000469,0.437529,0.00081,0.581591,0.00103,0,7.149515,36.577559,0.030419,13.1,145.4,2453574.65831,-9.287715,-9.287623,0,-9999999,0.003847,-1.345135,0.768291,-1.330714,0.696478,0.51,900.0008,1.747302,6.428831,2005-07-23T03:33:30.954,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,8.23383996916283E-06,5.44049256755875E-07,0,0,0
HD171028,278.0639555,6.94592,2453575.6376463,-40.637293,0.894707,13601.021619,0.740391,-10.553254,0.681188,13600.537141,0.516911,-10.577232,0.690817,-23.671707,6.671163,-14.472383,1.566816,0.392233,0.000434,0.445775,0.000743,0.582975,0.000949,0,7.139471,36.606613,0.03027,13.1,158,2453575.63764,-9.632005,-9.631938,0,-9999999,0.003861,-0.992158,0.580072,-0.488339,0.530078,0.5,899.9993,-23.630779,6.66066,2005-07-24T03:03:56.356,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,6.5383979943013E-06,4.83976920291673E-07,0,0,0
HD171028,278.0639555,6.94592,2453576.6399964,-40.634916,1.141811,13599.394331,1.087481,-12.331467,0.821974,13597.285576,0.617751,-12.445977,0.830868,-6.517735,8.429703,-8.463115,1.630267,0.389796,0.000519,0.436612,0.000894,0.585251,0.001142,0,7.150494,36.581008,0.028786,13.1,131.7,2453576.63999,-10.041825,-10.041753,0,-9999999,0.003876,-2.772749,0.792522,-2.112631,0.894985,0.49,900,-6.500498,8.411668,2005-07-25T03:07:31.240,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,3.73705638879218E-06,7.10482181491656E-07,0,0,0
HD171028,278.0639555,6.94592,2453577.608302,-38.098959,1.148593,13603.396359,1.137287,-7.856778,0.765292,13603.005042,0.575185,-7.996793,0.77465,-1.549368,6.742914,-13.580886,1.609567,0.3904,0.000485,0.445182,0.000834,0.581621,0.001065,0,7.139441,36.613161,0.030605,13.1,140.8,2453577.60829,-10.349862,-10.349766,0,-9999999,0.00389,-0.834017,0.856501,-0.395207,0.981113,0.49,899.9998,-1.548092,6.72915,2005-07-26T02:21:55.701,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,8.39047535799782E-06,4.74802476544853E-07,0,0,0
HD171028,278.0639555,6.94592,2453578.6591707,-36.205273,1.041641,13603.627975,1.056857,-6.960412,0.629624,13602.967667,0.477956,-7.128303,0.639989,-3.31847,7.733178,-13.365794,1.622736,0.389965,0.000409,0.436327,0.000697,0.582871,0.00089,0,7.140422,36.607457,0.030074,13.1,169.2,2453578.65916,-10.896938,-10.896846,0,-9999999,0.003905,-1.831337,0.829812,-0.664213,0.942605,0.51,899.9987,-3.31786,7.722228,2005-07-27T03:34:55.968,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,8.40880997759328E-06,3.98020219587826E-07,0,0,0
HD171028,278.0639555,6.94592,2453669.5027107,75.354776,2.181558,13716.891843,1.733252,106.190442,2.006373,13717.76212,1.42881,105.730019,2.01801,-9.654034,17.060952,-15.591875,3.616267,0.389394,0.001185,0.447674,0.002082,0.573277,0.002632,0,7.154848,36.542475,0.032681,13.1,58,2453669.5027,-23.942622,-23.942691,0,-9999999,0.005228,-0.240532,0.85654,0.865049,0.981155,0.49,300.0021,-9.58709,17.060236,2005-10-26T00:04:17.659,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,-9999999,-9999999,-9999999,-9999999,-9999999
HD171028,278.0639555,6.94592,2453672.4941204,70.383553,1.758969,13711.610398,1.462544,101.221917,1.536328,13712.496864,1.084601,100.488978,1.547387,1.985085,16.715723,-21.038852,2.832141,0.390998,0.000964,0.452317,0.001671,0.57561,0.002101,0,7.141881,36.625577,0.032961,13.1,72.1,2453672.49411,-23.382533,-23.382593,0,-9999999,0.005272,-0.237833,0.856545,0.881194,0.98116,0.48,266.8013,2.006847,16.71367,2005-10-28T23:52:34.544,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,-9999999,-9999999,-9999999,-9999999,-9999999
HD171028,278.0639555,6.94592,2453862.8105985,-6.075174,1.577554,13635.697188,1.361109,25.227426,1.324792,13635.455931,0.943411,25.467974,1.3358,-5.411343,11.615441,-17.851102,2.817335,0.390211,0.000847,0.42991,0.001421,0.585759,0.001825,0,7.134328,36.669014,0.033356,13.1,82.7,2453862.8107,20.609162,20.608981,0,-9999999,0.008043,0.226402,0.856506,-0.2493,0.981119,0.46,301.7024,-5.396058,11.619236,2006-05-07T07:20:34.310,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,2.59190484781631E-06,1.08743203456328E-06,0,0,0
HD171028,278.0639555,6.94592,2453864.8022343,-2.620907,1.539947,13637.313092,1.154718,28.948029,1.323499,13637.071688,0.94171,29.102288,1.333262,10.921097,11.39167,-20.297008,2.493609,0.393994,0.000852,0.444082,0.00143,0.585891,0.001829,0,7.141202,36.652927,0.037223,13.1,82.5,2453864.80234,20.079267,20.079089,0,-9999999,0.008072,0.492738,0.787265,-0.249476,0.668249,0.45,266.7992,10.949762,11.381432,2006-05-09T07:08:38.748,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G0,8.11165161122857E-06,7.43446344637901E-07,0,0,0
