target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
HD9986,24.419576,12.076235,2453359.5676547,-14.821093,2.125534,-20981.945241,2.064644,-15.567413,1.946285,-20983.249282,1.816761,-51.836769,1.951081,36.900404,15.397469,-48.435638,3.749348,0.414643,0.001619,0.333178,0.002352,0.44004,0.00304,0,7.224049,46.230545,-0.021008,-21.17,45.7,2453359.56764,-26.742138,-26.74195,0,-9999999,0,-0.354441,0.854325,-1.304041,0.980885,0.5,29.9759,36.890088,15.37913,2004-12-20T01:33:13.854,-9999999,G2,074.C-0364(A),Robichon,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G5,6.43451279424412E-06,2.07225807645485E-06,0,0,0
HD9986,24.419576,12.076235,2453361.6120152,-11.400806,2.214987,-20980.270499,2.200745,-12.276214,2.043604,-20981.215116,1.970068,-48.13282,2.048741,15.990185,19.824193,-66.461296,4.228642,0.414164,0.001784,0.318951,0.002537,0.452918,0.003304,0,7.209807,46.300256,-0.024073,-21.17,42.5,2453361.61201,-27.348611,-27.348465,0,-9999999,0.000048,-0.48353,0.854312,-0.944665,0.980872,0.49,29.9957,15.949014,19.810735,2004-12-22T02:37:22.726,-9999999,G2,074.C-0364(A),Robichon,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G5,1.45137527860476E-05,1.31502474909129E-06,0,0,0
HD9986,24.419576,12.076235,2455850.7264376,-1.505717,1.038761,-20970.225816,1.039786,-1.693568,0.590923,-20970.858239,0.477865,-37.808187,0.59361,-4.762359,6.342769,-18.019572,2.229065,0.413957,0.000487,0.326956,0.000655,0.452565,0.000849,0,7.228919,46.168497,-0.019516,-20.91,155.9,2455850.72643,1.901357,1.901554,0.174,-9999999,0.057917,0.204028,0.854303,-0.69034,0.923471,0.52,400.0057,-4.753312,6.243331,2011-10-16T05:14:22.394,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.0015407258315E-05,4.87348137664636E-07,0,0,0
HD9986,24.419576,12.076235,2455850.7313418,-2.829667,1.0143,-20971.303642,1.024804,-3.019028,0.546782,-20971.945266,0.444322,-39.127478,0.550004,7.884232,5.276332,-18.013937,1.954888,0.413897,0.000452,0.326808,0.000606,0.452347,0.000785,0,7.226553,46.169299,-0.021134,-20.91,168.2,2455850.73134,1.886743,1.886935,0.047,-9999999,0.057917,0.202518,0.854304,-0.699541,0.923472,0.5,400.0059,7.881258,5.13691,2011-10-16T05:21:34.118,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,7.5576654067806E-06,6.41350325036623E-07,0,0,0
HD9986,24.419576,12.076235,2455851.7196909,1.50105,0.985979,-20967.8384,0.885759,0.407489,0.524721,-20968.031486,0.429472,-35.54769,0.52744,-9.147783,4.728049,-18.045045,1.85738,0.418065,0.000438,0.334194,0.000586,0.444701,0.000762,0,7.225421,46.176537,-0.019724,-20.91,173.8,2455851.71968,1.402686,1.4029,0.062,-9999999,0.05794,-0.701682,0.834759,-0.251026,0.774676,0.5,400.0057,-9.143338,4.58487,2011-10-17T05:04:46.996,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,9.59464852126443E-06,4.71990728955708E-07,0,0,0
HD9986,24.419576,12.076235,2455851.7247375,0.11018,0.976288,-20969.778095,0.878199,-0.984934,0.506276,-20969.980648,0.413655,-37.006543,0.509864,-3.145229,6.61357,-19.692685,1.921761,0.417961,0.000427,0.335099,0.000568,0.445847,0.000739,0,7.223403,46.182015,-0.019247,-20.91,179.6,2455851.72474,1.387594,1.387779,0.033,-9999999,0.057941,-0.703236,0.834759,-0.260494,0.774676,0.51,400.0056,-3.147126,6.504535,2011-10-17T05:11:59.016,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.02210988964758E-05,5.02360177222685E-07,0,0,0
HD9986,24.419576,12.076235,2455852.7126899,-1.374124,1.041821,-20970.862791,0.975698,-1.537875,0.596944,-20970.445826,0.485143,-37.485589,0.598867,3.049812,6.811009,-23.362623,1.773172,0.418672,0.00051,0.325615,0.000677,0.456189,0.000883,0,7.223761,46.201135,-0.022441,-20.91,151,2455852.71268,0.903539,0.903742,-0.031,-9999999,0.057964,0.228128,0.853843,0.359001,0.846536,0.52,400.0059,3.056035,6.720517,2011-10-18T04:54:33.767,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,7.65383288595091E-06,5.6059364696746E-07,0,0,0
HD9986,24.419576,12.076235,2455852.7175541,-1.952188,1.035631,-20970.923833,0.971644,-2.117436,0.586075,-20970.515994,0.476937,-38.508113,0.587615,9.716915,6.844252,-23.498498,1.940953,0.417915,0.0005,0.327967,0.000667,0.453933,0.000864,0,7.222013,46.187019,-0.017223,-20.91,153.8,2455852.71755,0.888944,0.889125,-0.027,-9999999,0.057964,0.22663,0.853843,0.349875,0.846536,0.49,400.0057,9.708391,6.741074,2011-10-18T05:01:46.031,-9999999,G2,188.C-0265(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,7.69248690602959E-06,5.02429864515356E-07,0,0,0
HD9986,24.419576,12.076235,2456164.8578171,-4.903382,1.070539,-20975.9769,1.110818,-5.262446,0.64511,-20975.597125,0.521307,-41.3333,0.650438,8.553107,7.434822,-15.60896,1.994176,0.418337,0.00054,0.330244,0.00072,0.445118,0.000927,0,7.227081,46.174272,-0.021111,-20.91,142.4,2456164.85782,23.758055,23.758179,0,-9999999,0.065221,0.032815,0.854334,0.314554,0.980896,0.49,400.0003,8.551664,7.341785,2012-08-25T08:27:09.175,-9999999,G2,188.C-0265(D),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,8.38902138562741E-06,5.73081260007361E-07,0,0,0
HD9986,24.419576,12.076235,2456164.8629088,-3.537664,1.073773,-20973.55035,1.113007,-3.898295,0.65046,-20973.180127,0.52595,-39.828711,0.654325,4.106108,6.236523,-14.78202,2.051495,0.419278,0.000547,0.331443,0.000728,0.444453,0.000936,0,7.230038,46.158806,-0.020396,-20.91,141.1,2456164.86291,23.743929,23.744055,0,-9999999,0.065221,0.031248,0.854336,0.305002,0.980898,0.51,400.0003,4.110321,6.12329,2012-08-25T08:34:21.071,-9999999,G2,188.C-0265(D),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_wavesimult,STAR_WAVE_G2V,1.21324079109259E-05,5.05203676383793E-07,0,0,0
