target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ223.3,88.5465265,-50.3614,2452942.8137494,-1.531429,0.908585,-34.400427,1.017281,-0.676882,0.301157,-34.160496,0.256035,-0.369407,0.304444,-10.695549,3.939829,-30.195318,1.025737,0.473898,0.000326,0.221503,0.000372,0.327103,0.000498,0,6.426804,46.647057,0.017585,-0.214,226.6,2452942.81374,6.398024,6.396824,0.226,-9999999,0,0.347501,0.857223,0.239931,0.984534,0.5,390.7958,-10.679531,3.939898,2003-10-30T07:27:04.474,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1V,6.55464138601483E-06,3.18681540218399E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2452999.7613358,3.414299,0.715144,-28.886111,0.66854,3.253239,0.546662,-29.084186,0.52367,3.520956,0.549207,-8.134541,7.131492,-34.324936,1.373261,0.467839,0.00077,0.229802,0.000879,0.317562,0.00115,0,6.423987,46.728515,0.017669,-0.214,99.8,2452999.76133,-1.221849,-1.221691,-0.13,-9999999,0.039661,-0.668106,0.461077,-0.237736,0.415591,0.46,146.4959,-8.143041,7.139604,2003-12-26T06:12:56.434,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,5.56667179647303E-06,6.18766729823012E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2452999.78227,3.69695,0.773121,-27.162787,0.728144,3.529539,0.620579,-27.399901,0.597888,3.703999,0.623114,-14.665428,7.207754,-35.484674,1.398368,0.47215,0.000827,0.228118,0.000966,0.317093,0.001266,0,6.422547,46.759927,0.019938,-0.214,90.6,2452999.78226,-1.253789,-1.253636,0.099,-9999999,0.039675,-0.674457,0.461084,-0.276789,0.415601,0.5,146.4962,-14.677823,7.216805,2003-12-26T06:42:59.295,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.38782231822274E-06,5.95971344001094E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2453002.6739638,2.222796,0.600137,-30.033486,0.643467,3.234846,0.408856,-29.089712,0.384238,3.498427,0.41161,-3.554637,5.375401,-34.055344,1.139818,0.472109,0.000561,0.227814,0.000638,0.324086,0.000837,0,6.425379,46.740185,0.018331,-0.214,135.7,2453002.67395,-1.523862,-1.523659,0.258,-9999999,0.041689,0.505004,0.439319,0.902085,0.51615,0.49,180.5956,-3.573805,5.39008,2003-12-29T04:06:47.486,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.53643691545383E-06,4.51122239062189E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2453054.5960051,8.239497,0.838442,-23.909782,0.879709,11.027406,0.463737,-20.906086,0.432483,11.320433,0.466285,-11.58061,5.19221,-27.758207,1.011108,0.472407,0.000623,0.229011,0.000702,0.325711,0.00092,0,6.428935,46.640715,0.015328,-0.214,124.4,2453054.596,-7.556023,-7.555382,0.09,-9999999,0.077849,2.280863,0.698523,2.925847,0.766059,0.48,145.2963,-11.613655,5.233348,2004-02-19T02:16:02.948,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.52337986030312E-06,5.54081203249823E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2453063.5432476,-2.259381,0.713703,-34.234212,0.707235,0.575614,0.344865,-31.086601,0.314793,0.73347,0.347954,-11.726891,4.054014,-31.349843,0.902422,0.47296,0.000431,0.228323,0.000491,0.316197,0.000644,0,6.428347,46.676796,0.017391,-0.214,175.3,2453063.54324,-8.009309,-8.008639,0.436,-9999999,0.084081,2.32795,0.624852,3.06353,0.633314,0.46,590.9949,-11.747253,4.059644,2004-02-28T00:57:02.485,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.49388694178624E-06,4.93585770911764E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2453066.5682101,-0.256471,0.789303,-31.641909,1.039132,1.975661,0.362551,-28.829554,0.332378,2.235019,0.365483,-6.850941,4.342783,-28.073498,1.009541,0.473576,0.000458,0.23542,0.000519,0.317294,0.00068,0,6.429225,46.634608,0.018845,-0.214,166.3,2453066.56821,-8.183407,-8.182734,0.108,-9999999,0.086187,1.725087,0.70111,2.726168,0.98454,0.48,613.0951,-6.861217,4.354236,2004-03-02T01:32:43.808,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.4337020011264E-06,4.61657791854186E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2453815.5913668,0.058296,0.87973,-31.239752,0.997187,0.284226,0.197727,-31.30601,0.158361,0.449176,0.202717,6.479667,2.953071,-17.646448,0.82346,0.473584,0.000227,0.228754,0.000254,0.323966,0.000334,0,6.429885,46.56683,0.017448,-0.2,337.1,2453815.59149,-8.543278,-8.543404,0.454,-9999999,0.607836,-0.281116,0.857221,-0.674094,0.984533,0.5,900,6.472525,2.965078,2006-03-21T02:04:12.268,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.72796547499166E-06,2.77279941672929E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454047.8137439,-3.352765,0.884692,-34.673129,1.000258,-2.515272,0.218744,-33.656068,0.176661,-2.317449,0.222626,-0.722209,3.490139,-15.316276,1.010057,0.47407,0.000253,0.232429,0.00028,0.324158,0.00037,0,6.432833,46.556287,0.01775,-0.2,303.9,2454047.81385,5.419603,5.419475,0.377,-9999999,0.769565,0.330447,0.857223,0.247496,0.984534,0.47,600.0008,-0.713986,3.483504,2006-11-08T07:25:20.683,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.0813297131351E-06,4.06991996135075E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454049.8111789,0.527906,0.816115,-31.310681,0.96326,0.91112,0.202255,-30.697449,0.161314,1.061031,0.206386,-0.335025,3.099229,-15.147994,1.001995,0.472987,0.000224,0.224487,0.00025,0.317241,0.000331,0,6.432821,46.56345,0.016815,-0.2,339.2,2454049.81129,5.192933,5.192799,0.85,-9999999,0.770956,-0.123831,0.790655,-0.157724,0.949656,0.48,835.5027,-0.322219,3.115901,2006-11-10T07:19:36.965,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.8420580790163E-06,3.47604244349715E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454051.8044947,-1.105773,0.84201,-32.582832,0.915672,-0.267201,0.241955,-31.991444,0.19805,-0.020513,0.245179,-2.758189,3.290701,-13.499495,1.121457,0.472974,0.000276,0.224317,0.000309,0.325403,0.00041,0,6.433087,46.548084,0.016302,-0.2,274.8,2454051.8046,4.966596,4.966466,0.47,-9999999,0.772344,0.331526,0.806498,-0.180956,0.893997,0.46,835.4998,-2.757032,3.298109,2006-11-12T07:10:13.236,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.99459231652569E-06,3.79216175266617E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454053.8179251,-6.25824,0.690923,-38.178792,0.722218,-5.792031,0.19571,-37.308003,0.154539,-5.509112,0.200565,2.77115,3.187535,-17.791318,0.919615,0.473152,0.000224,0.232122,0.000247,0.323633,0.000326,0,6.430655,46.579287,0.016206,-0.2,345.2,2454053.81804,4.698438,4.698314,0.297,-9999999,0.773746,-0.040837,0.662626,0.097043,0.70549,0.49,630.0025,2.770763,3.158353,2006-11-14T07:30:46.443,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.91034920266651E-06,4.01924825187774E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454055.8143331,-2.413158,0.664289,-34.043592,0.702903,-2.632005,0.202672,-34.282,0.160632,-2.415899,0.207137,1.1683,3.004054,-16.862057,0.94116,0.472951,0.000222,0.228184,0.00025,0.315865,0.000328,0,6.430551,46.565785,0.017841,-0.2,341.6,2454055.81445,4.453495,4.45338,0.096,-9999999,0.775137,-0.725893,0.632617,-1.013545,0.684303,0.48,629.9977,1.161307,2.993742,2006-11-16T07:25:39.736,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.09929867608011E-06,3.91109248751553E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454081.7246475,6.280461,1.27668,-28.035132,1.261687,7.063454,0.946102,-26.14168,0.818952,7.182121,0.948049,18.900366,7.764139,-25.090552,2.706043,0.475969,0.001117,0.225274,0.001289,0.328351,0.001704,0,6.437058,46.615259,0.016851,-0.2,69.6,2454081.72474,0.932312,0.932246,-1.338,-9999999,0.793182,0.275947,0.857207,1.10027,0.959777,0.39,720.0003,18.891553,7.775814,2006-12-12T05:16:31.847,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,1.78640441719374E-06,1.18225748781952E-06,0,0,0
GJ223.3,88.5465265,-50.3614,2454115.6255464,-1.711994,1.976966,-35.952124,2.199086,-0.339237,1.84627,-35.015409,2.040298,-0.094455,1.849338,3.995676,16.062153,-12.394201,4.692928,0.474131,0.00215,0.228751,0.002628,0.328778,0.003418,0,6.43181,46.542973,0.012444,-0.2,37.6,2454115.62565,-3.914224,-3.914317,-0.577,-9999999,0.816792,0.865711,0.706883,0.119923,0.820467,0.41,210.0018,4.012587,16.060145,2007-01-15T02:57:19.199,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,1.03579223571279E-05,9.13488465486265E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454115.6304951,-3.013459,1.513453,-35.470809,1.534635,-1.642204,1.33823,-34.543323,1.296897,-1.52777,1.34074,13.733059,11.084412,-21.100095,3.272582,0.47244,0.001548,0.2297,0.00185,0.32931,0.002415,0,6.422075,46.589547,0.015965,-0.2,50.7,2454115.63059,-3.922954,-3.923032,-0.423,-9999999,0.816795,0.86421,0.706882,0.110691,0.820465,0.42,210.0017,13.734182,11.081762,2007-01-15T03:04:24.673,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.64881995554093E-06,9.10031638240968E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454115.6369847,-0.924555,1.258477,-31.945166,1.240051,0.444731,1.041194,-31.029782,0.92982,0.479318,1.043163,9.391084,9.852827,-16.310609,2.458778,0.474006,0.001242,0.233076,0.001457,0.325943,0.001888,0,6.436535,46.539872,0.015278,-0.2,63,2454115.63711,-3.934392,-3.934506,-0.471,-9999999,0.8168,0.862241,0.70688,0.098584,0.820464,0.5,210.0011,9.387763,9.85306,2007-01-15T03:13:28.582,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,1.10874638491367E-05,7.14864607420846E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454115.6397951,-2.188502,1.374209,-34.387554,1.366712,-0.820068,1.178461,-33.477412,1.093042,-0.604819,1.180709,18.911101,10.629732,-14.888383,2.801392,0.471603,0.00138,0.230078,0.001635,0.327945,0.002134,0,6.435092,46.542551,0.019818,-0.2,56.6,2454115.63989,-3.939337,-3.939421,-0.245,-9999999,0.816801,0.861388,0.70688,0.093341,0.820463,0.43,209.9995,18.911546,10.628575,2007-01-15T03:17:46.107,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,1.3184029616861E-05,8.23627085938925E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454120.68989,-0.47026,0.89454,-31.301821,1.006269,0.437398,0.255733,-30.673664,0.208099,0.553321,0.258884,1.955777,3.270634,-5.033056,1.663144,0.469114,0.000302,0.230815,0.000336,0.327131,0.000442,0,6.429424,46.462336,0.017095,-0.2,256.6,2454120.69001,-4.68527,-4.685378,-0.14,-9999999,0.820319,0.400612,0.857206,-0.192162,0.984516,0.48,449.9982,1.971594,3.277604,2007-01-20T04:27:54.787,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.41201382989164E-06,3.31089236844308E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454120.6959609,1.535763,0.894331,-29.997502,1.006581,2.441579,0.255,-29.380667,0.2096,2.62583,0.25821,3.797733,3.327901,-8.257037,1.375544,0.468654,0.000304,0.230054,0.000338,0.327292,0.000446,0,6.432656,46.503068,0.014809,-0.2,254.8,2454120.69607,-4.694709,-4.694797,-0.177,-9999999,0.820323,0.398771,0.857206,-0.203488,0.984516,0.47,449.9982,3.804363,3.346726,2007-01-20T04:36:43.815,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.27659174516014E-06,3.33938941233958E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454121.6530422,0.622574,0.891858,-29.928605,1.005239,1.541411,0.246179,-29.231037,0.203043,1.74006,0.250093,1.718117,2.793413,-14.284672,0.998553,0.472971,0.000293,0.227767,0.000325,0.325781,0.000429,0,6.434023,46.541338,0.017559,-0.2,263.7,2454121.65315,-4.752731,-4.752849,0.498,-9999999,0.820989,0.411791,0.857209,-0.123421,0.984519,0.48,449.9997,1.724731,2.815398,2007-01-21T03:34:52.417,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.56959632881678E-06,3.61700069180003E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454121.6587715,3.559393,0.890973,-27.187631,1.004655,4.476492,0.242953,-26.500748,0.200139,4.676777,0.247021,2.526909,3.063524,-16.085936,1.060644,0.472216,0.000285,0.233859,0.000318,0.325297,0.00042,0,6.430698,46.554835,0.017202,-0.2,269.4,2454121.65888,-4.762406,-4.762516,0.389,-9999999,0.820993,0.410053,0.857208,-0.13411,0.984519,0.47,449.9982,2.544707,3.100901,2007-01-21T03:43:11.933,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.83702779826734E-06,3.52253310061196E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454137.6122273,-0.226746,0.573531,-31.660555,0.601913,0.070096,0.257649,-30.69157,0.213659,0.279601,0.262148,8.241872,3.20488,-18.134388,0.961694,0.473907,0.000297,0.233924,0.000334,0.315824,0.000439,0,6.430945,46.569087,0.018027,-0.2,256.1,2454137.61233,-6.495759,-6.495875,-0.147,-9999999,0.832104,-0.210204,0.512401,0.136881,0.562715,0.47,300.0028,8.218202,3.2125,2007-02-06T02:37:46.724,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.16752851069881E-06,3.89433444163451E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454137.6160241,0.188479,0.575009,-31.443155,0.602636,0.484169,0.260926,-30.48125,0.215692,0.65021,0.26544,9.079382,3.375164,-17.133401,1.104495,0.473627,0.000301,0.233883,0.000338,0.315583,0.000444,0,6.431201,46.570031,0.015567,-0.2,253.1,2454137.61613,-6.502038,-6.502153,-0.422,-9999999,0.832107,-0.211355,0.5124,0.129798,0.562714,0.46,300.0026,9.050226,3.383273,2007-02-06T02:43:17.772,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,7.21576482368101E-06,4.19169319267469E-07,0,0,0
GJ223.3,88.5465265,-50.3614,2454137.6198549,-2.241619,0.577396,-34.070465,0.604535,-1.947091,0.266146,-33.115704,0.220947,-1.700809,0.270265,4.197088,3.32952,-16.095422,1.048273,0.472252,0.000307,0.23354,0.000346,0.316622,0.000456,0,6.430491,46.560185,0.016524,-0.2,247.3,2454137.61996,-6.508326,-6.508442,-0.381,-9999999,0.832109,-0.212518,0.512398,0.122652,0.562712,0.46,300.0028,4.18165,3.321882,2007-02-06T02:48:48.760,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K1,6.25196564532383E-06,4.16967789782812E-07,0,0,0
