target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ882,344.365525,20.76525,2456451.8378542,16.829558,0.929943,-33144.491195,1.020143,30.076592,0.362183,-33146.02211,0.279426,30.441115,0.365086,-15.788656,6.53854,-8.990273,3.661622,0.423214,0.00028,0.31048,0.00037,0.413146,0.000474,0,7.354913,48.942727,-0.023846,-33.1,268.3,2456451.83785,26.589584,26.589565,0,-9999999,0,-1.264465,0.856515,-1.530915,0.981128,0.48,420.0008,-15.791952,6.581846,2013-06-08T08:04:03.052,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,7.97125796222219E-06,3.70142362615225E-07,0,0,0
GJ882,344.365525,20.76525,2456451.8432341,16.861272,0.927253,-33144.774786,1.018934,30.106616,0.355215,-33146.315812,0.274974,30.342835,0.358157,-12.01199,6.225969,-9.13362,3.6664,0.422734,0.000274,0.311243,0.000364,0.413364,0.000465,0,7.353996,48.951839,-0.023604,-33.1,273.5,2456451.84323,26.579405,26.579387,0,-9999999,0,-1.266155,0.856517,-1.541026,0.98113,0.51,420.0016,-12.003064,6.262811,2013-06-08T08:11:35.239,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,7.01914309349598E-06,4.08476523047261E-07,0,0,0
GJ882,344.365525,20.76525,2456451.8489914,16.094632,0.909322,-33145.287335,1.008039,29.338167,0.305356,-33146.839181,0.231346,29.680927,0.309829,-17.524702,5.83549,-8.375387,3.686309,0.42265,0.00023,0.310394,0.000304,0.413147,0.000389,0,7.356741,48.946094,-0.022615,-33.1,326.1,2456451.84898,26.568237,26.568237,0,-9999999,0.000001,-1.267964,0.856519,-1.551847,0.981132,0.5,520.0013,-17.523175,5.869074,2013-06-08T08:19:06.826,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,5.55370094450055E-06,3.45939185663723E-07,0,0,0
GJ882,344.365525,20.76525,2456468.7885389,19.722678,0.687387,-33141.521165,0.918596,33.80584,0.326111,-33141.991051,0.258667,34.010284,0.331941,-9.337417,6.800818,-13.287714,3.641296,0.421611,0.000278,0.309579,0.000355,0.420513,0.000454,0,7.350885,48.967109,-0.023775,-33.1,279.1,2456468.78853,26.401345,26.401387,0,-9999999,0.000774,-0.428337,0.605106,-0.47066,0.881425,0.53,450.0004,-9.329418,6.832358,2013-06-25T06:50:16.144,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,6.71594819199477E-06,3.28084730973033E-07,0,0,0
GJ882,344.365525,20.76525,2456468.7959812,19.064689,0.661798,-33142.906691,0.905122,33.145513,0.267993,-33143.390564,0.205746,33.446784,0.276681,-10.914536,6.160883,-15.307942,3.553623,0.422865,0.000221,0.308979,0.000282,0.419457,0.00036,0,7.352438,48.980856,-0.024334,-33.1,351.1,2456468.79597,26.386556,26.386592,0,-9999999,0.000774,-0.430675,0.605108,-0.484647,0.881427,0.5,600.0012,-10.905442,6.192548,2013-06-25T06:59:57.608,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,7.02377827164306E-06,3.0704820869212E-07,0,0,0
GJ882,344.365525,20.76525,2456468.8037955,20.289806,0.713291,-33141.370145,0.93073,34.368175,0.377657,-33141.868706,0.298897,34.454654,0.381814,-3.164421,6.523707,-11.104527,3.702178,0.422528,0.000302,0.309783,0.000397,0.420427,0.000506,0,7.353176,48.950532,-0.023003,-33.1,249.4,2456468.80379,26.370508,26.370543,0,-9999999,0.000774,-0.43313,0.605111,-0.499335,0.88143,0.47,550.0012,-3.154455,6.553444,2013-06-25T07:11:54.202,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,5.62214474696813E-06,4.4654143693036E-07,0,0,0
GJ882,344.365525,20.76525,2456468.8125266,21.228109,0.774449,-33140.407861,0.963773,35.303736,0.483329,-33140.922831,0.389789,35.529255,0.484724,-3.462464,7.000066,-10.187489,3.86132,0.422224,0.000399,0.308107,0.000522,0.421,0.000669,0,7.351204,48.946446,-0.021379,-33.1,189.5,2456468.81253,26.351992,26.35201,0,-9999999,0.000775,-0.435872,0.605115,-0.515745,0.881433,0.6,600.0005,-3.4535,7.034636,2013-06-25T07:22:47.001,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,6.1706025644598E-06,4.11009770705704E-07,0,0,0
GJ882,344.365525,20.76525,2456468.9151564,30.90847,0.66927,-33130.642632,0.90825,44.951859,0.285806,-33131.35049,0.218867,45.422898,0.29269,-12.443162,6.871644,-12.85095,3.424552,0.424842,0.000219,0.309024,0.000288,0.412809,0.000369,0,7.353423,48.963787,-0.023152,-33.1,342.6,2456468.91515,26.107761,26.107793,0,-9999999,0.00078,-0.46811,0.605176,-0.708638,0.881484,0.54,500.001,-12.438873,6.873603,2013-06-25T09:52:03.447,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,6.4540064377358E-06,3.48759053500475E-07,0,0,0
GJ882,344.365525,20.76525,2456468.9215156,31.307293,0.661075,-33130.249897,0.904136,45.348684,0.266038,-33130.969708,0.201098,45.748323,0.274076,-11.95815,6.378524,-11.561503,3.447573,0.425124,0.000201,0.308347,0.000263,0.412238,0.000338,0,7.354262,48.96111,-0.021404,-33.1,374.2,2456468.92151,26.092268,26.092296,0,-9999999,0.00078,-0.470108,0.605181,-0.720591,0.881489,0.5,500.0011,-11.959834,6.372809,2013-06-25T10:01:32.831,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,6.65577794181905E-06,2.65529865141719E-07,0,0,0
GJ882,344.365525,20.76525,2456468.9280813,30.928964,0.660224,-33130.446164,0.903532,44.968293,0.263905,-33131.178315,0.198344,45.45368,0.271815,-13.777834,6.552801,-10.430822,3.345271,0.424891,0.000196,0.307805,0.000258,0.412697,0.000331,0,7.355188,48.952214,-0.023728,-33.1,381.8,2456468.92808,26.07638,26.076401,0,-9999999,0.00078,-0.47217,0.605186,-0.732931,0.881493,0.5,500.0009,-13.772613,6.55611,2013-06-25T10:11:00.055,-9999999,G2,091.C-0271(A),NCSantos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objAB,STAR_SKY_G2,6.65198903313019E-06,3.4734252894252E-07,0,0,0
