target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ4130,300.17867,22.7065,2453946.6125488,69.596041,1.087038,-2165.563317,1.120242,94.098835,0.669372,-2164.671471,0.540703,94.088364,0.669363,-1.364645,5.626893,28.166103,1.475377,0.555445,0.000638,0.207413,0.00066,0.276513,0.000846,0,7.176982,39.279824,0.014905,-2.361,127.6,2453946.61266,0.753219,0.753253,0,-9999999,0,0.828212,0.8565,0.891846,0.981112,0.48,600.0024,-1.337847,5.631254,2006-07-30T02:31:01.289,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,5.0223269514112E-05,1.10962747072194E-06,0,0,0
GJ4130,300.17867,22.7065,2453946.6200979,80.838116,1.060604,-2153.492529,1.10363,105.338538,0.625532,-2152.61487,0.505392,105.331359,0.625531,2.636462,6.456761,16.98581,1.575323,0.554938,0.000598,0.207818,0.000617,0.276252,0.000791,0,7.166255,39.338341,0.015755,-2.361,136.3,2453946.62022,0.734036,0.734037,0,-9999999,0.000001,0.82584,0.856499,0.877658,0.981111,0.51,600.0015,2.650479,6.453853,2006-07-30T02:41:35.531,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,5.06122587141136E-05,7.17296748731664E-07,0,0,0
GJ4130,300.17867,22.7065,2453946.6271846,94.242239,1.007527,-2140.8097,1.071546,118.740435,0.530588,-2139.945361,0.430856,118.732561,0.530602,9.793334,5.407686,15.769634,1.162585,0.557755,0.000509,0.208204,0.000522,0.276658,0.000669,0,7.164217,39.343629,0.01056,-2.361,160.6,2453946.62729,0.715743,0.715769,0,-9999999,0.000001,0.823614,0.856497,0.864338,0.981109,0.47,600.001,9.815467,5.373815,2006-07-30T02:52:11.823,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,5.06205188707453E-05,1.17019136321684E-06,0,0,0
GJ4130,300.17867,22.7065,2453946.6345282,90.381785,1.023932,-2145.56885,1.081459,114.877675,0.561117,-2144.718312,0.454953,114.870652,0.561132,4.24963,4.767414,30.074985,1.339771,0.557961,0.000539,0.207895,0.000552,0.275467,0.000706,0,7.172849,39.27379,0.007933,-2.361,152.1,2453946.63464,0.696528,0.696554,0,-9999999,0.000002,0.821308,0.856496,0.850536,0.981108,0.47,599.9998,4.264718,4.744203,2006-07-30T03:02:46.304,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,4.89451135916967E-05,1.11262332948351E-06,0,0,0
GJ4130,300.17867,22.7065,2453946.6415273,75.745383,1.038215,-2160.289007,1.089417,100.239074,0.586776,-2159.451624,0.47356,100.232271,0.586775,2.135777,4.803969,47.655586,1.402052,0.557619,0.000561,0.20764,0.000574,0.276418,0.000735,0,7.194102,39.180531,0.007299,-2.361,146.2,2453946.64163,0.678002,0.678037,0,-9999999,0.000002,0.819109,0.856495,0.837381,0.981106,0.42,600.0025,2.136485,4.803944,2006-07-30T03:13:21.027,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,5.09782852701362E-05,9.37063724057681E-07,0,0,0
GJ4130,300.17867,22.7065,2453946.646861,58.672077,1.624252,-2175.951595,1.495417,83.164093,1.380077,-2175.124236,1.128585,83.156501,1.380079,14.149858,11.279639,51.461873,2.917018,0.559519,0.001306,0.2096,0.001401,0.277225,0.001784,0,7.209287,39.129521,0.016233,-2.361,63.7,2453946.64689,0.663764,0.664016,0,-9999999,0.000003,0.817434,0.856494,0.827356,0.981106,0.13,600,14.161265,11.272921,2006-07-30T03:23:55.859,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,5.6200034198401E-05,2.03632250356922E-06,0,0,0
GJ4130,300.17867,22.7065,2453946.68981,24.059994,1.018184,-2209.984384,1.077409,48.538518,0.550565,-2209.237745,0.445252,48.532308,0.550554,-11.823595,4.969961,27.506517,1.095672,0.557008,0.000532,0.209448,0.000543,0.276708,0.000694,0,7.176344,39.282491,0.017792,-2.361,154.9,2453946.68993,0.547104,0.547098,0,-9999999,0.000006,0.803942,0.856491,0.746633,0.981102,0.51,600.0012,-11.818932,4.878021,2006-07-30T04:21:58.645,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,4.97185131455406E-05,9.43873535126932E-07,0,0,0
GJ4130,300.17867,22.7065,2453946.697217,18.735886,1.02557,-2216.106989,1.082615,43.212084,0.564108,-2215.374271,0.457706,43.205418,0.564108,-12.468357,4.974123,30.54835,1.286603,0.556369,0.000546,0.20871,0.000557,0.275857,0.000712,0,7.176663,39.274161,0.016295,-2.361,150.8,2453946.69734,0.526945,0.526933,0,-9999999,0.000007,0.801616,0.856491,0.732711,0.981102,0.52,599.9999,-12.466239,4.908344,2006-07-30T04:32:32.607,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,4.9692704525858E-05,8.2025265770352E-07,0,0,0
GJ4130,300.17867,22.7065,2453946.7041631,13.236972,1.013611,-2221.671814,1.075639,37.710988,0.542062,-2220.952151,0.440952,37.704027,0.542071,-0.937066,4.745159,31.267567,1.180357,0.556703,0.000525,0.207562,0.000534,0.27597,0.000685,0,7.176843,39.27621,0.017653,-2.361,156.9,2453946.70427,0.508119,0.508134,0,-9999999,0.000007,0.799434,0.856491,0.719656,0.981102,0.46,600.0025,-0.937572,4.670308,2006-07-30T04:43:08.749,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,4.83528860949718E-05,9.43314020742675E-07,0,0,0
GJ4130,300.17867,22.7065,2453946.7116441,9.285507,0.986146,-2224.780862,1.058383,33.757173,0.488782,-2224.075258,0.397006,33.756932,0.488776,-1.938087,4.186617,31.459224,1.076129,0.556514,0.000473,0.207713,0.000479,0.277171,0.000615,0,7.176866,39.26738,0.017226,-2.361,174.5,2453946.71176,0.487965,0.487956,0,-9999999,0.000008,0.797084,0.856491,0.705596,0.981102,0.48,599.9988,-1.941181,4.135427,2006-07-30T04:53:43.111,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_K0,4.8676258032795E-05,8.87772429251444E-07,0,0,0
