target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
HD175607,285.274345,-66.194485,2453205.6996539,-1.360351,1.326518,-91890.74153,1.286646,-5.600728,1.012348,-91892.043267,0.829226,-5.600728,1.012348,9.460426,7.858724,-16.329397,2.051113,0.446816,0.000859,0.319717,0.001168,0.425819,0.00147,0,6.284754,41.913546,-0.040105,-92,86.6,2453205.69965,-6.876273,-6.876089,0,-9999999,0,-1.844427,0.857205,-1.301737,0.983789,0.56,900,9.456479,7.838164,2004-07-19T04:33:14.561,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,7.82499601073971E-06,7.86097176474715E-07,0,0,0
HD175607,285.274345,-66.194485,2453268.5560731,-1.682553,1.107504,-91892.69477,1.148168,-5.541364,0.701227,-91893.766185,0.591938,-5.541364,0.701227,-3.942717,6.1116,-12.226194,1.928198,0.441578,0.000568,0.315196,0.000773,0.423308,0.000981,0,6.288991,41.865571,-0.044162,-92,127.8,2453268.55607,-21.365208,-21.365216,0,-9999999,0.026588,-1.46286,0.857232,-1.098003,0.983818,0.55,899.9995,-3.919844,6.088607,2004-09-20T01:11:19.267,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,7.25656926556313E-06,5.64643675312384E-07,0,0,0
HD175607,285.274345,-66.194485,2453493.9145785,2.72055,2.477908,-91891.611738,2.344034,-0.151114,2.324893,-91892.275694,2.127564,-0.151114,2.324893,13.640738,15.329988,8.188589,4.707784,0.441298,0.001933,0.309823,0.002655,0.420773,0.003286,0,6.275044,41.789785,-0.048831,-92,40,2453493.91458,17.862574,17.862762,0,-9999999,0.121914,-0.475714,0.857264,-0.78587,0.983853,0.48,358.5815,13.597719,15.328187,2005-05-03T09:50:39.117,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,-9999999,-9999999,-9999999,-9999999,-9999999
HD175607,285.274345,-66.194485,2453512.804148,0.862859,1.01117,-91889.937783,1.025628,-3.007653,0.8304,-91891.247287,0.72223,-3.007653,0.8304,-0.507253,8.156774,-12.493717,1.608042,0.443049,0.000781,0.313612,0.001037,0.424525,0.001313,0,6.286338,41.934078,-0.045584,-92,95.8,2453512.80414,13.149787,13.150007,0,-9999999,0.129904,-1.474561,0.576975,-1.439408,0.728215,0.5,899.9772,-0.50823,8.145606,2005-05-22T07:05:34.893,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,3.66417955329331E-06,9.41018889576236E-07,0,0,0
HD175607,285.274345,-66.194485,2453515.8359677,-2.304832,1.764817,-91892.823177,1.640952,-5.000142,1.54264,-91893.201818,1.313328,-5.000142,1.54264,5.049739,12.759981,-10.921329,2.936845,0.441897,0.001323,0.317919,0.001791,0.425206,0.002243,0,6.298925,41.945807,-0.044865,-92,57.3,2453515.83597,12.217781,12.217997,0,-9999999,0.131186,-0.299359,0.857229,-0.509827,0.983815,0.5,900.0029,5.03604,12.749171,2005-05-25T07:51:13.017,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,7.14139229405122E-06,1.14456684960093E-06,0,0,0
HD175607,285.274345,-66.194485,2453974.5895722,-1.462765,1.309363,-91891.005052,1.151559,-3.508795,1.067712,-91890.336943,0.813476,-3.508795,1.067712,-4.98364,10.422707,-4.940819,1.834408,0.443416,0.000908,0.316314,0.001209,0.422719,0.001529,0,6.296932,41.814585,-0.035847,-92,83.4,2453974.58968,-17.850473,-17.850559,0,-9999999,0.325237,0.34992,0.757907,0.342872,0.815074,0.49,900.0005,-4.987894,10.413932,2006-08-27T01:58:09.403,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,6.36199961430816E-06,7.80312922737084E-07,0,0,0
HD175607,285.274345,-66.194485,2453976.5594763,0.053319,1.048892,-91891.26312,1.089784,-2.347066,0.665072,-91890.50075,0.52339,-2.347066,0.665072,6.590119,6.034911,-8.194391,1.231585,0.443678,0.000576,0.315071,0.000756,0.424319,0.000963,0,6.295,41.855279,-0.044619,-92,131.2,2453976.55959,-18.225782,-18.225875,0,-9999999,0.32607,-0.004435,0.811082,0.4363,0.955872,0.48,900.0002,6.578456,6.025824,2006-08-29T01:15:08.348,-9999999,G2,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_objA,STAR_DARK_G8,8.80424912339946E-06,5.4905965750918E-07,0,0,0
HD175607,285.274345,-66.194485,2454903.8649211,-0.240794,0.731055,-91890.54458,0.598516,-2.472028,0.666804,-91890.124719,0.525827,-2.472028,0.666804,0.505868,6.473195,0.250867,1.198655,0.445289,0.000583,0.315969,0.000751,0.421361,0.000947,0,6.299422,41.781767,-0.042066,-92,132.9,2454903.86504,21.069451,21.069389,0.076,-9999999,0.718316,0.164717,0.29969,-0.298455,0.285881,0.5,900,0.494766,6.465362,2009-03-13T08:39:38.109,-9999999,G2,082.C-0212(B),Santos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G8,6.55299370922634E-06,4.70148259854406E-07,0,0,0
HD175607,285.274345,-66.194485,2454904.8798974,0.307683,0.681447,-91890.310128,0.600895,-3.142892,0.594738,-91890.801056,0.476133,-3.142892,0.594738,-3.296972,5.915243,-0.906868,1.094625,0.445466,0.00053,0.307055,0.000675,0.420606,0.000852,0,6.297571,41.792812,-0.041254,-92,146.8,2454904.88001,21.158565,21.158497,0.28,-9999999,0.718746,-1.054625,0.33265,-1.209674,0.366569,0.48,900,-3.309954,5.904313,2009-03-14T09:01:23.920,-9999999,G2,082.C-0212(B),Santos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G8,7.50440867207718E-06,4.68521605001141E-07,0,0,0
HD175607,285.274345,-66.194485,2454905.8955516,1.534533,0.794495,-91889.439868,0.682591,-1.079577,0.691996,-91889.441059,0.553305,-1.079577,0.691996,-6.249541,5.616258,-0.344935,1.197286,0.445292,0.000633,0.316552,0.0008,0.422668,0.001009,0,6.299908,41.800843,-0.042079,-92,124.2,2454905.89568,21.239519,21.23944,0.217,-9999999,0.719175,-0.21816,0.390338,-0.720366,0.39973,0.5,900,-6.25666,5.615381,2009-03-15T09:23:32.274,-9999999,G2,082.C-0212(B),Santos,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G8,8.8311923566211E-06,5.34524610850578E-07,0,0,0
