target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,sourceflag,vsinflag,metflag
GJ150.0,55.81192,-9.76028,2452940.7542221,-0.803442,0.784671,-6162.684355,0.79951,-10.940239,0.331203,-6163.384071,0.289293,-10.70455,0.333687,-3.177735,4.747733,-27.868559,1.099181,0.48023,0.000387,0.217034,0.000431,0.307496,0.000562,0,6.448191,47.871724,0.018844,-6.343,194.4,2452940.75419,7.093868,7.094146,0.111,-9999999,0,-0.173366,0.711346,-0.699716,0.745336,0.59,23.7957,-3.178548,4.694449,2003-10-28T05:58:53.863,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K0IV,6.82932163618184E-06,4.12690363931523E-07,0,0,0
GJ150.0,55.81192,-9.76028,2452946.7892662,2.780258,0.901894,-6159.595865,1.011848,-6.862173,0.285816,-6159.371165,0.239903,-6.776916,0.289556,-18.101173,4.123983,-38.153451,1.234955,0.472022,0.000323,0.215188,0.000365,0.298775,0.000478,0,6.451185,47.991637,0.016684,-6.343,228.4,2452946.78923,4.285839,4.286165,-0.122,-9999999,0.001942,0.321,0.855408,0.222758,0.982996,0.55,40.6954,-18.071454,4.093258,2003-11-03T06:49:03.324,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K0IV,6.70473776140429E-06,3.22320681865289E-07,0,0,0
GJ150.0,55.81192,-9.76028,2452947.695342,2.380305,0.743553,-6159.13692,0.766575,-6.586259,0.281318,-6158.524274,0.232426,-6.475835,0.284674,-23.315784,6.382549,-36.429786,1.20544,0.477308,0.000321,0.219856,0.000358,0.306342,0.000471,0,6.452015,47.974736,0.018106,-6.343,232.5,2452947.69531,4.105952,4.10627,0.229,-9999999,0.002234,0.996867,0.688282,0.610412,0.730489,0.55,49.6957,-23.30973,6.362619,2003-11-04T04:33:42.218,-9999999,K5,072.C-0488(E),M. Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K0IV,6.97221566765988E-06,3.71364793549831E-07,0,0,0
GJ150.0,55.81192,-9.76028,2452949.7933728,0.148291,0.887425,-6173.615995,1.00009,-9.478751,0.236216,-6173.430232,0.18411,-9.255986,0.240135,-22.232063,5.632678,-38.709669,1.473809,0.477996,0.000242,0.215324,0.00027,0.299454,0.000355,0,7.009104,60.485617,-0.024512,-6.1,307.1,2452949.79335,2.904782,2.905174,0.535,-9999999,0.002909,0.33639,0.855409,0.182854,0.982998,0.54,44.9958,-22.25447,5.590836,2003-11-06T06:54:52.983,-9999999,G2,072.C-0513(B),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2V,7.42787225185199E-06,3.57135066284232E-07,0,0,0
GJ150.0,55.81192,-9.76028,2452949.7942847,0.295667,0.885496,-6173.248623,0.998749,-9.331656,0.228863,-6173.064557,0.176677,-9.217378,0.233347,-24.315898,5.903538,-39.249359,1.614309,0.477907,0.000241,0.214963,0.000265,0.299884,0.000348,0,7.010941,60.497057,-0.024383,-6.1,313.8,2452949.79425,2.902245,2.902667,0.502,-9999999,0.00291,0.336109,0.855409,0.181156,0.982998,0.56,44.9962,-24.336999,5.866716,2003-11-06T06:56:10.874,-9999999,G2,072.C-0513(B),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2V,6.88386716716765E-06,3.36738569322433E-07,0,0,0
GJ150.0,55.81192,-9.76028,2452949.7951908,1.033322,0.884234,-6173.018678,0.997886,-8.59428,0.223929,-6172.836299,0.171728,-8.483102,0.228795,-22.724926,5.422162,-39.975743,1.753328,0.478412,0.000237,0.215392,0.000259,0.300367,0.00034,0,7.011475,60.509165,-0.024685,-6.1,321.5,2452949.79515,2.899729,2.900166,0.484,-9999999,0.00291,0.33583,0.855409,0.179469,0.982998,0.56,44.9959,-22.723341,5.388581,2003-11-06T06:57:29.155,-9999999,G2,072.C-0513(B),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2V,7.5568950226456E-06,3.56289390280511E-07,0,0,0
GJ150.0,55.81192,-9.76028,2452996.6338792,-0.229706,0.885363,-6162.804562,0.996982,-10.303872,0.228369,-6162.53739,0.166433,-10.192608,0.233203,-9.846403,4.821624,-41.534631,1.646769,0.476827,0.000224,0.216949,0.000251,0.30626,0.000329,0,6.449939,47.976087,0.01881,-6.343,333.1,2452996.63388,-17.199671,-17.199349,0.308,-9999999,0.017985,-0.110735,0.855403,0.249187,0.982992,0.52,59.9958,-9.83436,4.779695,2003-12-23T03:06:45.816,-9999999,K5,072.C-0488(E),Mayor,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K0,7.61986408643645E-06,3.7044659903109E-07,0,0,0
GJ150.0,55.81192,-9.76028,2453039.6012773,-1.702967,0.88829,-6176.614842,1.000919,-10.426364,0.239442,-6174.954156,0.188551,-10.442516,0.243494,-8.934989,4.107171,-40.461014,1.479396,0.475391,0.000247,0.214817,0.000281,0.304162,0.000369,0,7.006716,60.468545,-0.023694,-6.1,297.7,2453039.60127,-26.575406,-26.575382,0.41,-9999999,0.031814,1.240034,0.85541,1.628872,0.982999,0.49,89.9954,-8.973338,4.051586,2004-02-04T02:24:18.705,-9999999,G2,072.C-0513(D),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2V,7.51301655666458E-06,4.75998308262443E-07,0,0,0
GJ150.0,55.81192,-9.76028,2453039.6027196,-2.788912,0.885491,-6177.837698,0.998728,-11.512753,0.22884,-6176.179697,0.176555,-11.461988,0.233187,-13.922557,4.144154,-41.825582,1.583632,0.475689,0.000238,0.214182,0.000267,0.304215,0.000351,0,7.010121,60.480568,-0.023894,-6.1,313.5,2453039.60271,-26.578116,-26.578092,0.419,-9999999,0.031814,1.23959,0.85541,1.626187,0.982999,0.51,89.9958,-13.950291,4.081769,2004-02-04T02:26:21.526,-9999999,G2,072.C-0513(D),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2V,7.44347641413191E-06,3.46934744816434E-07,0,0,0
GJ150.0,55.81192,-9.76028,2453039.6041455,-2.830659,0.885015,-6177.723077,0.998154,-11.554939,0.226992,-6176.06773,0.173282,-11.477108,0.231422,-13.045604,4.323163,-42.090691,1.626362,0.475441,0.000231,0.213904,0.00026,0.303852,0.000342,0,7.009857,60.48344,-0.023768,-6.1,321.3,2453039.60414,-26.580772,-26.580737,0.317,-9999999,0.031815,1.239151,0.85541,1.623532,0.982998,0.52,89.9955,-13.077079,4.25918,2004-02-04T02:28:23.837,-9999999,G2,072.C-0513(D),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_G2V,7.58230823235944E-06,3.43822718480421E-07,0,0,0
